ID;MODELO;FORNECEDOR;ARM_DE_RECEBIMENTO;CODIGO;NIVEL;TRIAGEM_ESPECIAL;CONSUMO;ESTACAO;LADO;GRUPO_DE_ENVIO;CLASSIF;SUB_GRUPO_1;SUB_GRUPO_2;QUANT_MINIMA;QUANT_MAXIMA;QTD_ENVIO;LISTA_TRIAGEM;ETIQ_DESOVA;MODULO_FLOW_RACK;MODELO_CONCATENADO;QTY_KLT;FORNECEDOR_NAC;OBSERVACAO;ENTRADA;ALTERACAO;DESCRICAO;RECEITA;CLASSIF_1;PORTA;PTL;CODIGO_UNICO;USUARIO;QA_REPARO;SEQ_PBS;QTD_CASE;MODULO
6160;TIGGO 5X PRO;CKD;RGLOG;Q32206F36L;;(F01C02N1A);0;T29;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-34_N-02;F01C02N1A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PORCA;;;;;61600;12864;;;;
6161;TIGGO 5X PRO;CKD;RGLOG;Q2734216F36;;(F01C02N1F);;F02;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-35_N-04;F01C02N1F;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PARAFUSO DE FIXACAO;;;;;6161;12864;;;;
6162;TIGGO 5X PRO;CKD;RGLOG;Q2734216F36;;(F01C02N1F);;SUB PCH DIANT;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-35_N-04;F01C02N1F;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PARAFUSO DE FIXACAO;;;;;6162;12864;;;;
6163;TIGGO 5X PRO;CKD;RGLOG;J606105229;;(F02C06N3C);0;T19;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-36_N-02;F02C06N3C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;3072024;ANTIRRUIDO DA MACANETA II;;;;;61630;12864;;;;
6164;TIGGO 5X PRO;CKD;RGLOG;Q2734216F36;;(F01C02N1F);;SUB PAINEL;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-36_N-03;F01C02N1F;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PARAFUSO DE FIXACAO;;;;;6164;12864;;;;
6165;TIGGO 5X PRO;CKD;RGLOG;Q2734216F36;;(F01C02N1F);;T24;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-37_N-01;F01C02N1F;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PARAFUSO DE FIXACAO;;;;;6165;12864;;;;
6166;TIGGO 5X PRO;CKD;RGLOG;Q1840835F36;;(F01C04N1B);2;SUB PAINEL P2;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;26092024;PARAFUSO DE FIXACAO COLUNA DE DIRECAO;...;;;;61662...;13187;;;;
6167;TIGGO 5X PRO;CKD;RGLOG;Q140B0625F36;;(F01C04N1A);0;T32;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-38_N-03;F01C04N1A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;9112022;PARAFUSO DE FIXACAO;;;;;61670;12864;;;;
6168;TIGGO 5X PRO;CKD;RGLOG;Q1880625F36Q;;(F01C03N1A);0;T31;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-39_N-01;F01C03N1A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;8102025;PARAFUSO DE FIXACAO;;;;;61680;12864;;;;
6169;TIGGO 5X PRO;CKD;RGLOG;J684423010BA;;SSM-77_N-03;;SUB FORRO DE TETO ;;SACI SUB;ICE_HIGH_FL2;M-77_N-03;SSM-77_N-03;;;8;10-(180)_TRIAGEM;10-(180)_TRIAGEM;49;;7;;;8082022;2062025;LAMPADA FRONTAL DO TETO;;;;;6169;116874;;;;
6170;TIGGO 5X PRO;CKD;RGLOG;S18C2804513;;(F04C04N3B);;T02;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-29_N-01;F04C04N3B;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;232;;;;;8082022;29112025;PRESILHA BUCHA DE FIXACAO DO PARAFUSO;;;;;6170;12864;;;;
6171;TIGGO 5X PRO;CKD;RGLOG;S112803510AB;;(F02C01N1B);0;F17;;PESAGEM (MIUDEZA/PDI);ICE_HIGH_FL2+ICE_LOW_FL2;M-29_N-04;F02C01N1B;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;20062025;GRAMPO DO FAROL;;;;;61710;114232;;;;
6172;TIGGO 5X PRO;CKD;RGLOG;S115101013TA;;(F01C04N3A);0;T18;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-30_N-02;F01C04N3A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;27052025;PRESILHA DO FORRO DE TETO;;;;;61720;12864;;;;
6173;TIGGO 5X PRO;CKD;RGLOG;S118402241;;ESPECIFICA;0;T02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;1;;3;;SACI MIUDEZA;8082022;29112025;SUPORTE DA HASTE DO CAPO;...;;;;61730...;13187;;;;
6174;TIGGO 5X PRO;CKD;RGLOG;N90286801;;(F01C03N2A);0;T10;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-03;F01C03N2A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;18092025;PORCA REBITE;;;;;61740;12864;;;;
6175;TIGGO 5X PRO;CKD;RGLOG;Q32008F36;;(F01C02N1G);0;F19;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-03;F01C02N1G;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PORCA;;;;;61750;12864;;;;
6176;TIGGO 5X PRO;CKD;RGLOG;S113506212;;(F01C05N3D);;C10;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-32_N-03;F01C05N3D;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;11112025;ARRUELA COBRE DO PARAF TUBO FLUIDO FREIO;;;;;6176;12864;;;;
6177;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;C08;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-34_N-03;F01C02N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PRESILHA BUCHA DO PARAFUSO;;;;;61770;12864;;;;
6178;TIGGO 5X PRO;CKD;RGLOG;Q32008F36;;(F01C02N1G);0;F13;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-34_N-02;F01C02N1G;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PORCA;;;;;61780;12864;;;;
6179;TIGGO 7 PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;C03;;SACI MIUDEZA;ADAS+48V_ADAS+ICE_LOW;M-30_N-03;F01C02N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;17122025;PRESILHA BUCHA DO PARAFUSO;;;;;61790;12864;;;;
6180;TIGGO 5X PRO;CKD;RGLOG;S115402029;;(F03C02N2C);;F04;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-34_N-04;F03C02N2C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;26032025;ADESIVO PLASTICO DE VEDACAO;;;;;6180;12864;;;;
6181;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;F03;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-35_N-01;F01C02N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PRESILHA BUCHA DO PARAFUSO;;;;;61810;12864;;;;
6182;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;F19/ F21;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-35_N-02;(F01C02N3E);;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PRESILHA BUCHA DO PARAFUSO;;;;;61820;12864;;;;
6183;TIGGO 5X PRO;CKD;RGLOG;Q32008F36;;(F01C04N02);0;T25;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;POSIÇÃO OBSOLETA;8082022;4072024;PORCA;...;;;;61830...;13187;;;;
6184;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;T23;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;17102025;PRESILHA BUCHA DO PARAFUSO;...;;;;61840...;13187;;;;
6185;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;SUB PAINEL;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-35_N-04;F01C02N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PRESILHA BUCHA DO PARAFUSO;;;;;61850;12864;;;;
6186;TIGGO 5X PRO;CKD;RGLOG;S116101091AB;;(F01C04N3E);;T06;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-36_N-01;F01C04N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;11022025;PRESILHA BUCHA DE FIXACAO DO PARAFUSO;;;;;6186;12864;;;;
6187;TIGGO 5X PRO;CKD;RGLOG;S116101091AB;;(F01C04N3E);;T09;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-36_N-02;F01C04N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;11022025;PRESILHA BUCHA DE FIXACAO DO PARAFUSO;;;;;6187;12864;;;;
6188;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;T06/T07;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-36_N-04;F01C02N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PRESILHA BUCHA DO PARAFUSO;;;;;61880;12864;;;;
6189;TIGGO 5X PRO;CKD;RGLOG;Q32008F36;;(F01C02N1G);0;SUB MOTOR;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-37_N-04;F01C02N1G;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PORCA;;;;;61890;12864;;;;
6190;TIGGO 5X PRO;CKD;RGLOG;Q32008F36;;(F01C02N1G);0;T07;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-38_N-01;F01C02N1G;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PORCA;;;;;61900;12864;;;;
6191;TIGGO 5X PRO;CKD;RGLOG;501001901AA;;(F03C07N2C);;C19;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;9112022;SUPORTE DO RADIADOR LD;...;;;;6191...;13187;;;;
6192;TIGGO 5X PRO;CKD;RGLOG;S183700021;;ESPECIFICA;0;C18;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;16102025;INTERRUPTOR DO CAPO;...;;;;61920...;13187;;;;
6193;TIGGO 5X PRO;CKD;RGLOG;S218402221;;ESPECIFICA;;T15;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;16102025;PRESILHA DA HASTE DO CAPO;...;;;;6193...;13187;;;;
6194;TIGGO 5X PRO;CKD;RGLOG;Q32008F36;;(F01C02N1G);0;T25;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-39_N-04;F01C02N1G;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PORCA;;;;;61940;12864;;;;
6195;TIGGO 5X PRO;CKD;RGLOG;Q32008F36;;(F01C02N1G);0;C19;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-41_N-01;F01C02N1G;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PORCA;;;;;61950;12864;;;;
6196;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;T16;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-43_N-01;F01C02N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PRESILHA BUCHA DO PARAFUSO;;;;;61960;12864;;;;
6197;TIGGO 5X PRO;CKD;RGLOG;J688202130;;SSM-83_N-01;;SUB RETROVISOR;;SACI SUB;ICE_HIGH_FL2+ICE_LOW_FL2;M-83_N-01;SSM-83_N-01;;;4;10-(180)_TRIAGEM;10-(180)_TRIAGEM;51;;5;;;8082022;9112022;SETA RETROVISOR LE;;;;;6197;116874;;;;
6198;TIGGO 5X PRO;CKD;RGLOG;J688202140;;SSM-100_N-01;;SUB RETROVISOR;;SACI SUB;ICE_HIGH_FL2+ICE_LOW_FL2;M-100_N-03;SSM-100_N-01;;;24;10-(180)_TRIAGEM;10-(180)_TRIAGEM;6;;5;;;8082022;6032025;SETA RETROVISOR LD;;;;;6198;116874;;;;
6199;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C02N3E);0;T08;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-42_N-05;F01C02N3E;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;7102025;PRESILHA BUCHA DO PARAFUSO;;;;;61990;12864;;;;
6200;TIGGO 5X PRO;CKD;RGLOG;S116101021AB;;(F01C04N02);0;T08;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;;F01C04N02;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;28022025;PRESILHA BUCHA DO PARAFUSO;;;;;62000;12864;;;;
6201;TIGGO 5X PRO;CKD;RGLOG;201000013AA;;(F01C04N1E);0;C17;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;24082024;PARAFUSO;...;;;;62010...;13187;;;;
6202;TIGGO 5X PRO;CKD;RGLOG;3030180;;(F01C03N2B);0;SUB RETROVISOR;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-04;F01C03N2B;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;14012026;PARAFUSO DA CAPA DO RETROVISOR;;;;;62020;12864;;;;
6203;TIGGO 5X PRO;CKD;RGLOG;403001170AA;;;2;F18;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ACABAMENTO DO QUEBRA-SOL;...;;;;62032...;13187;;;;
6204;TIGGO 5X PRO;CKD;RGLOG;Q1831030TF61Q;;(F02C08N3E);0;C10;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;19112025;PARAFUSO DE FIXACAO;...;;;;62040...;13187;;;;
6205;TIGGO 5X PRO;CKD;RGLOG;Q1831230TF61K;;(F01C05N1B);0;C07;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-29_N-03;F01C05N1B;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;9112022;PARAFUSO DE FIXACAO;;;;;62050;12864;;;;
6206;TIGGO 5X PRO;CKD;RGLOG;Q1831050TF61QK;;(F02C07N1C);0;T02;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-41_N-02;F02C07N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;12122024;PARAFUSO DE FIXACAO;;;;;62060;12864;;;;
6207;TIGGO 5X PRO;CKD;RGLOG;Q33912T13F38K;;(F02C03N2F);0;SUB AGREGADO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;9112022;PORCA FLANGEADA;...;;;;62070...;13187;;;;
6208;TIGGO 5X PRO;CKD;RGLOG;Q1851285TF61K;;(F02C08N1A);0;SUB DISCO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;16122024;PARAFUSO DO BRACO DA SUSPENSAO TRASEIRA;...;;;;62080...;13187;;;;
6209;TIGGO 5X PRO;CKD;RGLOG;Q33112T13F36K;;(F02C07N2B);0;SUB SUSPENSÃO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;12122024;PORCA;...;;;;62090...;13187;;;;
6210;TIGGO 5X PRO;CKD;RGLOG;Q33114T13F36K;;(F02C06N1D);0;SUB SUSPENSÃO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;18102024;PORCA DE FIXACAO COM TRAVA;...;;;;62100...;13187;;;;
6211;TIGGO 5X PRO;CKD;RGLOG;Q2734213F36;;(F01C05N1D);2;SUB PAINEL;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-35_N-03;F01C05N1D;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;28022025;PARAFUSO DE FIXACAO;;;;;62112;12864;;;;
6212;TIGGO 5X PRO;CKD;RGLOG;Q1820812F36;;(F02C08N2C);0;SUB MOTOR;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-40_N-01;F02C08N2C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;14012026;PARAFUSO FLANGEADO M8X12;;;;;62120;12864;;;;
6213;TIGGO 5X PRO;CKD;RGLOG;Q1841075TF61;;(F02C06N2B);1;SUB PAINEL P2;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-40_N-02;F02C06N2B;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;14012026;PARAFUSO DE FIXACAO;;;;;62131;12864;;;;
6214;TIGGO 5X PRO;CKD;RGLOG;Q1831230TF61K;;(F01C05N1B);0;SUB DISCO TRAS;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-38_N-03;F01C05N1B;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;5112025;PARAFUSO DE FIXACAO;;;;;62140;12864;;;;
6215;TIGGO 5X PRO;CKD;RGLOG;Q1820616F38;;(F01C05N2A);0;T24;;PESAGEM (MIUDEZA/WH001);ICE_HIGH_FL2+ICE_LOW_FL2;M-27_N-02;F01C05N2A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;6062023;PARAFUSO;;;;;62150;114232;;;;
6216;TIGGO 5X PRO;CKD;RGLOG;Q1820616F38;;(F01C05N2A);0;T18;;PESAGEM (MIUDEZA/WH001);ICE_HIGH_FL2+ICE_LOW_FL2;M-27_N-02;F01C05N2A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;6062023;PARAFUSO;;;;;62160;114232;;;;
6217;TIGGO 5X PRO;CKD;RGLOG;Q140B0616F36;;(F01C05N2B);0;F03;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-29_N-03;F01C05N2B;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;12042023;PARAFUSO DO SUPORTE DO CONSOLE;;;;;62170;12864;;;;
6218;TIGGO 5X PRO;CKD;RGLOG;Q1820616F38;;(F01C05N2A);0;T10;;PESAGEM (MIUDEZA/WH001);ICE_HIGH_FL2+ICE_LOW_FL2;M-30_N-01;F01C05N2A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO;;;;;62180;114232;;;;
6219;TIGGO 5X PRO;CKD;RGLOG;Q2764819F36;;(F02C03N1C);0;T18;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-30_N-02;F02C03N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;27052025;PARAFUSO AUTROBROCANTE DO FORRO DE TETO;;;;;62190;12864;;;;
6220;TIGGO 5X PRO;CKD;RGLOG;Q146B0620F61LG;;(F02C08N2D);0;DOOWON;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-30_N-02;F02C08N2D;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;19112025;PARAFUSO;;;;;62200;12864;;;;
6221;TIGGO 5X PRO;CKD;RGLOG;Q2714219F36;;ESPECIFICA;;T09;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;16102025;PARAFUSO DO CONJUNTO DA LAMPADA DE PLACA;...;;;;6221...;13187;;;;
6222;TIGGO 5X PRO;CKD;RGLOG;Q402B08F36;;(F03C07N1C);;T31;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI MIUDEZA;8082022;9112022;ARRUELA PLANA;...;;;;6222...;13187;;;;
6223;TIGGO 5X PRO;CKD;RGLOG;Q1820616F38;;(F01C05N2A);0;T14;;PESAGEM (MIUDEZA/WH001);ICE_HIGH_FL2+ICE_LOW_FL2;M-30_N-04;F01C05N2A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO;;;;;62230;114232;;;;
6224;TIGGO 5X PRO;CKD;RGLOG;Q32006F38;;(F01C03N1C);0;SUB PAINEL;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-01;F01C03N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;1102025;PORCA M6;;;;;62240;12864;;;;
6225;TIGGO 5X PRO;CKD;RGLOG;Q2714295F38;;ESPECIFICA;0;T01/02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;1;;3;;SACI MIUDEZA;8082022;29112025;PARAFUSO DO SUPORTE DO CAPO;...;;;;62250...;13187;;;;
6226;TIGGO 5X PRO;CKD;RGLOG;Q2140612F36;;(F02C01N2A);0;T14;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-02;F02C01N2A;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;18062024;PARAFUSO DE FIXACAO;;;;;62260;12864;;;;
6227;TIGGO 5X PRO;CKD;RGLOG;Q140B0616TF61;;(F01C05N1C);0;T02;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-03;F01C05N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;1;;3;;;8082022;29112025;PARAFUSO DO CABO DA TRANSMISSAO;;;;;62270;12864;;;;
6228;TIGGO 5X PRO;CKD;RGLOG;Q32006F38;;(F01C03N1C);0;T10;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-03;F01C03N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;1102025;PORCA M6;;;;;62280;12864;;;;
6229;TIGGO 5X PRO;CKD;RGLOG;Q32406F36;;(F01C01N1D);0;T17;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-31_N-03;F01C01N1D;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;6102025;PORCA DE FIXACAO COM TRAVA;;;;;62290;12864;;;;
6230;TIGGO 5X PRO;CKD;RGLOG;Q1840630F36;;(F01C05N2C);0;SUB AGREGADO FRT;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-32_N-02;F01C05N2C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;22042026;PARAFUSO DE CABECA HEXAGONAL C;;;;;62300;117480;;;;
6231;TIGGO 5X PRO;CKD;RGLOG;Q32005F36;;(F03C02N1C);;SUB ECU;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-32_N-02;F03C02N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;18032025;PORCA SEXTAVADA FLANGEADA M5;;;;;6231;12864;;;;
6232;TIGGO 5X PRO;CKD;RGLOG;Q32006F38;;(F01C03N1C);0;F06;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-33_N-02;F01C03N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;1102025;PORCA M6;;;;;62320;12864;;;;
6233;TIGGO 5X PRO;CKD;RGLOG;Q32006F38;;(F01C03N1C);0;C19;;SACI MIUDEZA;ICE_HIGH_FL2+ICE_LOW_FL2;M-33_N-03;F01C03N1C;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;1102025;PORCA M6;;;;;62330;12864;;;;
6234;TIGGO 5X PRO;CKD;RGLOG;Q1820612F36;;(F02C07N02);0;T29;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;FR0031;;3;;;8082022;9112022;PARAFUSO DE FIXACAO;...;;;;62340...;13187;;;;
6235;TIGGO 5X PRO;CKD;RGLOG;A112803551;;(F02C06N02);0;C08;;PESAGEM (MIUDEZA/WH001);ICE_HIGH_FL2+ICE_LOW_FL2;M-34_N-01;F02C06N02;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;11122024;PRESILHA METALICA A;;;;;62350;114232;;;;
6236;TIGGO 5X PRO;CKD;RGLOG;A112803551;;(F02C06N02);0;F17;;PESAGEM (MIUDEZA/WH001);ICE_HIGH_FL2+ICE_LOW_FL2;M-34_N-02;F02C06N02;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;20062025;PRESILHA METALICA A;;;;;62360;114232;;;;
6237;TIGGO 5X PRO;CKD;RGLOG;Q1820616F38;;(F01C05N2A);0;F08;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;PESAGEM/MIUDEZA;8082022;18062025;PARAFUSO;...;;;;62370...;13187;;;;
